source_row_number,bmrb_id,pdb_id,valid_bmrb_id,valid_pdb_id,valid_identifier_pair,duplicate_mapping_pair,known_bmrb_id,known_pdb_id,identifier_excluded,identifier_screen_reason
2097,10193,2YUM,True,True,True,False,False,False,False,eligible_for_shift_screen
2098,10194,2YUO,True,True,True,False,False,False,False,eligible_for_shift_screen
2099,10195,2YUP,True,True,True,False,False,False,False,eligible_for_shift_screen
2100,10196,2EM5,True,True,True,False,False,False,False,eligible_for_shift_screen
2101,10197,2EM6,True,True,True,False,False,False,False,eligible_for_shift_screen
2102,10198,2EM8,True,True,True,False,False,False,False,eligible_for_shift_screen
2103,10199,2EMA,True,True,True,False,False,False,False,eligible_for_shift_screen
2104,10200,2EMB,True,True,True,False,False,False,False,eligible_for_shift_screen
2105,10201,2EMC,True,True,True,False,False,False,False,eligible_for_shift_screen
2106,10202,2EMH,True,True,True,False,False,False,False,eligible_for_shift_screen
2107,10203,2EMI,True,True,True,False,False,False,False,eligible_for_shift_screen
2108,10204,2EMJ,True,True,True,False,False,False,False,eligible_for_shift_screen
2109,10205,2EMK,True,True,True,False,False,False,False,eligible_for_shift_screen
2110,10206,2EOH,True,True,True,False,False,False,False,eligible_for_shift_screen
2111,10207,2EOW,True,True,True,False,False,False,False,eligible_for_shift_screen
2112,10208,2EOX,True,True,True,False,False,False,False,eligible_for_shift_screen
2113,10209,2EOZ,True,True,True,False,False,False,False,eligible_for_shift_screen
2114,10210,2EP0,True,True,True,False,False,False,False,eligible_for_shift_screen
2115,10211,2YUQ,True,True,True,False,False,False,False,eligible_for_shift_screen
2116,10212,2CUD,True,True,True,False,False,False,False,eligible_for_shift_screen
2117,10213,2E29,True,True,True,False,False,False,False,eligible_for_shift_screen
2118,10214,2YSE,True,True,True,False,False,False,False,eligible_for_shift_screen
2119,10215,2ZAJ,True,True,True,False,False,False,False,eligible_for_shift_screen
2120,10216,2EOF,True,True,True,False,False,False,False,eligible_for_shift_screen
2121,10217,2EOG,True,True,True,False,False,False,False,eligible_for_shift_screen
2122,10218,2EOJ,True,True,True,False,False,False,False,eligible_for_shift_screen
2123,10219,2EOK,True,True,True,False,False,False,False,eligible_for_shift_screen
2124,10220,2EON,True,True,True,False,False,False,False,eligible_for_shift_screen
2125,10221,2EOR,True,True,True,False,False,False,False,eligible_for_shift_screen
2126,10222,2YTQ,True,True,True,False,False,False,False,eligible_for_shift_screen
2127,10223,2YTR,True,True,True,False,False,False,False,eligible_for_shift_screen
2128,10224,2EMV,True,True,True,False,False,False,False,eligible_for_shift_screen
2129,10225,2EMW,True,True,True,False,False,False,False,eligible_for_shift_screen
2130,10226,2EMX,True,True,True,False,False,False,False,eligible_for_shift_screen
2131,10227,2EMY,True,True,True,False,False,False,False,eligible_for_shift_screen
2132,10228,2EMZ,True,True,True,False,False,False,False,eligible_for_shift_screen
2133,10229,2EN0,True,True,True,False,False,False,False,eligible_for_shift_screen
2134,10230,2EN1,True,True,True,False,False,False,False,eligible_for_shift_screen
2135,10231,2EN2,True,True,True,False,False,False,False,eligible_for_shift_screen
2136,10232,2EN3,True,True,True,False,False,False,False,eligible_for_shift_screen
2137,10233,2EN4,True,True,True,False,False,False,False,eligible_for_shift_screen
2138,10234,2YU8,True,True,True,False,False,False,False,eligible_for_shift_screen
2139,10235,1WGU,True,True,True,False,False,False,False,eligible_for_shift_screen
2140,10236,2ROZ,True,True,True,False,False,False,False,eligible_for_shift_screen
2141,10237,2YSZ,True,True,True,False,False,False,False,eligible_for_shift_screen
2142,10238,2YT0,True,True,True,False,False,False,False,eligible_for_shift_screen
2143,10239,2YT1,True,True,True,False,False,False,False,eligible_for_shift_screen
2144,10240,1X69,True,True,True,False,False,False,False,eligible_for_shift_screen
2145,10241,1X6B,True,True,True,False,False,False,False,eligible_for_shift_screen
2146,10242,1X6D,True,True,True,False,False,False,False,eligible_for_shift_screen
2147,10243,1X6E,True,True,True,False,False,False,False,eligible_for_shift_screen
2148,10244,1X6F,True,True,True,False,False,False,False,eligible_for_shift_screen
2149,10245,1X6G,True,True,True,False,False,False,False,eligible_for_shift_screen
2150,10246,1X6H,True,True,True,False,False,False,False,eligible_for_shift_screen
2151,10247,2CO8,True,True,True,False,False,False,False,eligible_for_shift_screen
2152,10248,1WZ6,True,True,True,False,False,False,False,eligible_for_shift_screen
2153,10249,1X05,True,True,True,False,False,False,False,eligible_for_shift_screen
2154,10250,1X1F,True,True,True,False,False,False,False,eligible_for_shift_screen
2155,10251,1X1G,True,True,True,False,False,False,False,eligible_for_shift_screen
2156,10252,2CO9,True,True,True,False,False,False,False,eligible_for_shift_screen
2157,10253,2COA,True,True,True,False,False,False,False,eligible_for_shift_screen
2158,10254,2COC,True,True,True,False,False,False,False,eligible_for_shift_screen
2159,10255,2COD,True,True,True,False,False,False,False,eligible_for_shift_screen
2160,10256,2COF,True,True,True,False,False,False,False,eligible_for_shift_screen
2161,10257,2DJR,True,True,True,False,False,False,False,eligible_for_shift_screen
2162,10258,2DJS,True,True,True,False,False,False,False,eligible_for_shift_screen
2163,10259,2DJT,True,True,True,False,False,False,False,eligible_for_shift_screen
2164,10260,2DJU,True,True,True,False,False,False,False,eligible_for_shift_screen
2165,10261,2DJV,True,True,True,False,False,False,False,eligible_for_shift_screen
2166,10262,2DKM,True,True,True,False,False,False,False,eligible_for_shift_screen
2167,10263,2DN7,True,True,True,False,False,False,False,eligible_for_shift_screen
2168,10264,1X5B,True,True,True,False,False,False,False,eligible_for_shift_screen
2169,10265,2EDX,True,True,True,False,False,False,False,eligible_for_shift_screen
2170,10266,2EDY,True,True,True,False,False,False,False,eligible_for_shift_screen
2171,10267,2EDZ,True,True,True,False,False,False,False,eligible_for_shift_screen
2172,10268,2EE0,True,True,True,False,False,False,False,eligible_for_shift_screen
2173,10269,2EE1,True,True,True,False,False,False,False,eligible_for_shift_screen
2174,10270,2EE2,True,True,True,False,False,False,False,eligible_for_shift_screen
2175,10271,2EE3,True,True,True,False,False,False,False,eligible_for_shift_screen
2176,10272,2EKH,True,True,True,False,False,False,False,eligible_for_shift_screen
2177,10273,2EKI,True,True,True,False,False,False,False,eligible_for_shift_screen
2178,10274,2EKJ,True,True,True,False,False,False,False,eligible_for_shift_screen
2179,10275,2YU0,True,True,True,False,False,False,False,eligible_for_shift_screen
2180,10276,2D9T,True,True,True,False,False,False,False,eligible_for_shift_screen
2181,10277,2D9U,True,True,True,False,False,False,False,eligible_for_shift_screen
2182,10278,2D9V,True,True,True,False,False,False,False,eligible_for_shift_screen
2183,10279,2D9W,True,True,True,False,False,False,False,eligible_for_shift_screen
2184,10280,2D9X,True,True,True,False,False,False,False,eligible_for_shift_screen
2185,10281,2CUE,True,True,True,False,False,False,False,eligible_for_shift_screen
2186,10282,2CUF,True,True,True,False,False,False,False,eligible_for_shift_screen
2187,10283,2DA1,True,True,True,False,False,False,False,eligible_for_shift_screen
2188,10284,2DA2,True,True,True,False,False,False,False,eligible_for_shift_screen
2189,10285,2DA3,True,True,True,False,False,False,False,eligible_for_shift_screen
2190,10286,2DA4,True,True,True,False,False,False,False,eligible_for_shift_screen
2191,10287,2DA5,True,True,True,False,False,False,False,eligible_for_shift_screen
2192,10288,2DA6,True,True,True,False,False,False,False,eligible_for_shift_screen
2193,10289,2DA7,True,True,True,False,False,False,False,eligible_for_shift_screen
2194,10290,2DJN,True,True,True,False,False,False,False,eligible_for_shift_screen
2195,10291,2DMN,True,True,True,False,False,False,False,eligible_for_shift_screen
2196,10292,2DMP,True,True,True,False,False,False,False,eligible_for_shift_screen
2197,10293,2DMQ,True,True,True,False,False,False,False,eligible_for_shift_screen
2198,10294,2DMS,True,True,True,False,False,False,False,eligible_for_shift_screen
2199,10295,2DMT,True,True,True,False,False,False,False,eligible_for_shift_screen
2200,10296,2DMU,True,True,True,False,False,False,False,eligible_for_shift_screen
2201,10297,2E19,True,True,True,False,False,False,False,eligible_for_shift_screen
2202,10298,2YS9,True,True,True,False,False,False,False,eligible_for_shift_screen
2203,10299,2DB8,True,True,True,False,False,False,False,eligible_for_shift_screen
2204,10300,2DBJ,True,True,True,False,False,False,False,eligible_for_shift_screen
2205,10301,2DBK,True,True,True,False,False,False,False,eligible_for_shift_screen
2206,10302,2DBM,True,True,True,False,False,False,False,eligible_for_shift_screen
2207,10303,2EML,True,True,True,False,False,False,False,eligible_for_shift_screen
2208,10304,2EMM,True,True,True,False,False,False,False,eligible_for_shift_screen
2209,10305,2EMP,True,True,True,False,False,False,False,eligible_for_shift_screen
2210,10306,2YRM,True,True,True,False,False,False,False,eligible_for_shift_screen
2211,10307,2YTD,True,True,True,False,False,False,False,eligible_for_shift_screen
2212,10308,2YTE,True,True,True,False,False,False,False,eligible_for_shift_screen
2213,10309,2YTJ,True,True,True,False,False,False,False,eligible_for_shift_screen
2214,10310,2YTK,True,True,True,False,False,False,False,eligible_for_shift_screen
2215,10311,2D9Y,True,True,True,False,False,False,False,eligible_for_shift_screen
2216,10312,2D9Z,True,True,True,False,False,False,False,eligible_for_shift_screen
2217,10313,2DA0,True,True,True,False,False,False,False,eligible_for_shift_screen
2218,10314,2DHI,True,True,True,False,False,False,False,eligible_for_shift_screen
2219,10315,2DHJ,True,True,True,False,False,False,False,eligible_for_shift_screen
2220,10316,2DHK,True,True,True,False,False,False,False,eligible_for_shift_screen
2221,10317,2DKP,True,True,True,False,False,False,False,eligible_for_shift_screen
2222,10318,2DKQ,True,True,True,False,False,False,False,eligible_for_shift_screen
2223,10319,2DN6,True,True,True,False,False,False,False,eligible_for_shift_screen
2224,10320,2DI9,True,True,True,False,False,False,False,eligible_for_shift_screen
2225,10321,2DIB,True,True,True,False,False,False,False,eligible_for_shift_screen
2226,10322,2DIC,True,True,True,False,False,False,False,eligible_for_shift_screen
2227,10323,2DJ4,True,True,True,False,False,False,False,eligible_for_shift_screen
2228,10324,2DLG,True,True,True,False,False,False,False,eligible_for_shift_screen
2229,10325,2DMB,True,True,True,False,False,False,False,eligible_for_shift_screen
2230,10326,2DMC,True,True,True,False,False,False,False,eligible_for_shift_screen
2231,10327,2DS4,True,True,True,False,False,False,False,eligible_for_shift_screen
2232,10328,2D7M,True,True,True,False,False,False,False,eligible_for_shift_screen
2233,10329,2D7N,True,True,True,False,False,False,False,eligible_for_shift_screen
2234,10330,2D7O,True,True,True,False,False,False,False,eligible_for_shift_screen
2235,10331,2D7P,True,True,True,False,False,False,False,eligible_for_shift_screen
2236,10332,2D7Q,True,True,True,False,False,False,False,eligible_for_shift_screen
2237,10333,2DI7,True,True,True,False,False,False,False,eligible_for_shift_screen
2238,10334,2DI8,True,True,True,False,False,False,False,eligible_for_shift_screen
2239,10335,2DIA,True,True,True,False,False,False,False,eligible_for_shift_screen
2240,10336,1WWY,True,True,True,False,False,False,False,eligible_for_shift_screen
2241,10337,2E5K,True,True,True,False,False,False,False,eligible_for_shift_screen
2242,11002,2RLG,True,True,True,False,False,False,False,eligible_for_shift_screen
2243,11003,2RLH,True,True,True,False,False,False,False,eligible_for_shift_screen
2244,11004,2RLJ,True,True,True,False,False,False,False,eligible_for_shift_screen
2245,11006,2RQZ,True,True,True,False,False,False,False,eligible_for_shift_screen
2246,11007,2RLY,True,True,True,False,False,False,False,eligible_for_shift_screen
2247,11008,2RM0,True,True,True,False,False,False,False,eligible_for_shift_screen
2248,11009,2RM4,True,True,True,False,False,False,False,eligible_for_shift_screen
2249,11010,2RMK,True,True,True,False,False,False,False,eligible_for_shift_screen
2250,11011,2RML,True,True,True,False,False,False,False,eligible_for_shift_screen
2251,11012,2RMN,True,True,True,False,False,False,False,eligible_for_shift_screen
2252,11014,2RN1,True,True,True,False,False,False,False,eligible_for_shift_screen
2253,11016,2RN5,True,True,True,False,False,False,False,eligible_for_shift_screen
2254,11017,2RN7,True,True,True,False,False,False,False,eligible_for_shift_screen
2255,11018,2RN8,True,True,True,False,False,False,False,eligible_for_shift_screen
2256,11019,2RN9,True,True,True,False,False,False,False,eligible_for_shift_screen
2257,11020,2RNB,True,True,True,False,False,False,False,eligible_for_shift_screen
2258,11022,2RNG,True,True,True,False,False,False,False,eligible_for_shift_screen
2259,11024,2RNJ,True,True,True,False,False,False,False,eligible_for_shift_screen
2260,11026,2RMO,True,True,True,False,False,False,False,eligible_for_shift_screen
2261,11029,2RNN,True,True,True,False,False,False,False,eligible_for_shift_screen
2262,11030,2RNO,True,True,True,False,False,False,False,eligible_for_shift_screen
2263,11032,2RO0,True,True,True,False,False,False,False,eligible_for_shift_screen
2264,11033,2RNZ,True,True,True,False,False,False,False,eligible_for_shift_screen
2265,11034,2RO5,True,True,True,False,False,False,False,eligible_for_shift_screen
2266,11038,2ROH,True,True,True,False,False,False,False,eligible_for_shift_screen
2267,11040,2ROL,True,True,True,False,False,False,False,eligible_for_shift_screen
2268,11041,2ROP,True,True,True,False,False,False,False,eligible_for_shift_screen
2269,11042,2KHE,True,True,True,False,False,False,False,eligible_for_shift_screen
2270,11043,2ROT,True,True,True,False,False,False,False,eligible_for_shift_screen
2271,11044,2ROO,True,True,True,False,False,False,False,eligible_for_shift_screen
2272,11045,2RPD,True,True,True,False,False,False,False,eligible_for_shift_screen
2273,11046,2RPE,True,True,True,False,False,False,False,eligible_for_shift_screen
2274,11048,2RPH,True,True,True,False,False,False,False,eligible_for_shift_screen
2275,11049,2RND,True,True,True,False,False,False,False,eligible_for_shift_screen
2276,11050,2RMY,True,True,True,False,False,False,False,eligible_for_shift_screen
2277,11054,2RPS,True,True,True,False,False,False,False,eligible_for_shift_screen
2278,11060,2RPB,True,True,True,False,False,False,False,eligible_for_shift_screen
2279,11061,2RPZ,True,True,True,False,False,False,False,eligible_for_shift_screen
2280,11062,2RQ0,True,True,True,False,False,False,False,eligible_for_shift_screen
