entry_id,entity_key,shift_list_key,n_residue_keys,n_residues_with_h,n_residues_with_n,n_strict_unambiguous_hn_pairs,n_conflicting_h_residue_keys,n_conflicting_n_residue_keys,n_conflicting_residue_keys,n_identical_duplicate_h_keys,n_multiple_h_alias_keys,n_identical_duplicate_n_keys,meets_minimum_40_pairs,strict_pair_fraction,is_entry_maximum_group,eligible_for_entity_chain_alignment,final_entity_selected,final_shift_list_selected,selection_deferred_until_structure_alignment
17805,1,1,76,76,76,76,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17806,1,1,125,125,125,125,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17807,1,1,144,144,144,144,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17807,2,1,15,15,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
17808,1,1,62,62,62,62,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17808,2,1,11,11,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
17809,1,1,135,135,135,135,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17810,1,1,56,0,56,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
17811,1,1,165,164,165,164,0,0,0,0,0,0,True,0.9939393939393939,True,True,False,False,True
17812,1,1,63,63,63,63,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17812,2,1,10,10,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
17813,1,1,63,62,63,62,0,0,0,0,0,0,True,0.9841269841269841,True,True,False,False,True
17816,1,1,65,65,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
17818,1,1,111,111,111,111,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17821,1,1,54,54,54,54,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17822,1,1,136,136,136,136,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17824,1,1,72,72,72,72,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17825,1,1,66,66,66,66,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17827,1,1,95,95,95,95,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17828,1,1,79,79,79,79,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17832,1,1,63,63,63,63,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17833,1,1,99,99,99,99,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17834,1,1,101,101,101,101,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17835,1,1,73,73,73,73,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17838,1,1,142,142,142,142,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17839,1,1,55,55,55,55,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17840,1,1,55,55,55,55,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17841,1,1,55,55,55,55,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17842,1,1,156,156,156,156,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17843,1,1,47,47,47,47,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17849,1,1,117,117,116,116,0,0,0,0,0,0,True,0.9914529914529915,True,True,False,False,True
17850,1,1,175,175,175,175,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17855,1,1,84,84,84,84,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17856,1,1,94,94,94,94,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17857,1,1,91,91,91,91,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17858,1,1,74,74,74,74,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17862,1,1,73,73,73,73,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17865,1,1,108,108,108,108,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17867,1,1,100,100,99,99,0,0,0,0,0,0,True,0.99,True,True,False,False,True
17868,1,1,5,5,5,5,0,0,0,0,0,0,False,1.0,True,False,False,False,False
17869,1,1,5,5,5,5,0,0,0,0,0,0,False,1.0,True,False,False,False,False
17870,1,1,5,5,4,4,0,0,0,0,0,0,False,0.8,True,False,False,False,False
17871,1,1,5,5,5,5,0,0,0,0,0,0,False,1.0,True,False,False,False,False
17872,1,1,5,5,5,5,0,0,0,0,0,0,False,1.0,True,False,False,False,False
17873,1,1,5,5,5,5,0,0,0,0,0,0,False,1.0,True,False,False,False,False
17874,1,1,5,5,5,5,0,0,0,0,0,0,False,1.0,True,False,False,False,False
17875,1,1,5,5,5,5,0,0,0,0,0,0,False,1.0,True,False,False,False,False
17879,1,1,108,108,108,108,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17879,2,1,32,32,32,32,0,0,0,0,0,0,False,1.0,False,False,False,False,False
17880,1,1,110,110,110,110,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17882,1,1,62,62,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
17883,1,1,56,51,55,50,0,0,0,0,0,0,True,0.8928571428571429,True,True,False,False,True
17884,1,1,16,16,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
17886,1,1,76,76,76,76,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17888,1,1,31,31,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
17889,1,1,33,33,33,33,0,0,0,0,0,0,False,1.0,True,False,False,False,False
17890,1,1,133,133,133,133,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17891,1,1,21,21,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
17892,1,1,62,62,62,62,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17893,1,1,62,62,62,62,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17894,1,1,61,61,61,61,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17895,1,1,61,61,61,61,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17896,1,1,59,59,59,59,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17897,1,1,57,57,57,57,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17898,1,1,59,59,59,59,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17899,1,1,187,187,187,187,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17900,1,1,120,120,120,120,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17902,1,1,135,135,135,135,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17903,1,1,99,99,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
17904,1,1,102,102,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
17906,1,1,94,94,94,94,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17907,1,1,94,93,94,93,0,0,0,0,0,0,True,0.9893617021276596,True,True,False,False,True
17908,1,1,26,26,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
17911,1,1,114,114,113,113,0,0,0,0,0,0,True,0.9912280701754386,True,True,False,False,True
17912,1,1,62,62,62,62,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17913,1,1,61,61,61,61,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17914,1,1,55,0,55,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
17915,1,1,59,59,59,59,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17918,1,1,110,110,110,110,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17919,1,1,68,68,68,68,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17923,1,1,40,40,38,38,0,0,0,0,0,0,False,0.95,True,False,False,False,False
17926,1,1,46,46,46,46,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17927,1,1,136,136,136,136,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17928,1,1,26,26,26,26,0,0,0,0,0,0,False,1.0,True,False,False,False,False
17929,1,1,24,24,24,24,0,0,0,0,0,0,False,1.0,True,False,False,False,False
17930,1,1,46,46,46,46,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17931,1,1,44,44,44,44,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17932,1,1,46,46,46,46,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17934,1,1,133,133,133,133,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17935,1,1,174,174,174,174,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17936,1,1,70,70,67,67,0,0,0,0,0,0,True,0.9571428571428572,True,True,False,False,True
17937,1,1,85,0,85,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
17939,1,1,56,56,55,55,0,0,0,0,0,0,True,0.9821428571428571,True,True,False,False,True
17942,1,1,90,90,89,89,0,0,0,0,0,0,True,0.9888888888888889,True,True,False,False,True
17942,2,1,11,11,11,11,0,0,0,0,0,0,False,1.0,False,False,False,False,False
17948,1,1,104,104,101,101,0,0,0,0,0,0,True,0.9711538461538461,True,True,False,False,True
17949,1,1,65,65,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
17952,1,1,107,107,107,107,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17953,1,1,156,156,154,154,0,0,0,0,0,0,True,0.9871794871794872,True,True,False,False,True
17955,1,1,36,36,36,36,0,0,0,0,0,0,False,1.0,True,False,False,False,False
17956,1,1,27,27,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
17957,1,1,140,140,140,140,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17958,1,1,36,36,36,36,0,0,0,0,0,0,False,1.0,True,False,False,False,False
17962,1,1,91,90,91,90,0,0,0,0,0,0,True,0.989010989010989,True,True,False,False,True
17963,1,1,62,62,62,62,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17965,1,1,99,99,99,99,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17967,1,1,76,76,76,76,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17968,1,1,76,76,76,76,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17969,1,1,30,30,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
17970,1,1,30,30,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
17971,1,1,80,80,80,80,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17973,1,1,114,114,114,114,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17974,1,1,130,130,129,129,0,0,0,0,0,0,True,0.9923076923076923,True,True,False,False,True
17978,1,1,86,86,86,86,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17979,1,1,35,35,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
17985,1,1,23,23,23,23,0,0,0,0,0,0,False,1.0,True,False,False,False,False
17987,1,1,29,29,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
17988,1,1,61,61,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
17989,1,1,102,102,102,102,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17990,1,1,21,21,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
17991,1,1,124,124,122,122,0,0,0,0,0,0,True,0.9838709677419355,True,True,False,False,True
17992,1,1,124,124,122,122,0,0,0,0,0,0,True,0.9838709677419355,True,True,False,False,True
17993,1,1,78,78,77,77,0,0,0,0,0,0,True,0.9871794871794872,True,True,False,False,True
17995,1,1,78,78,78,78,0,0,0,0,0,0,True,1.0,True,True,False,False,True
17997,1,1,35,35,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18000,2,1,152,152,152,152,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18000,1,1,35,35,35,35,0,0,0,0,0,0,False,1.0,False,False,False,False,False
18001,1,1,145,145,145,145,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18002,1,1,129,129,129,129,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18003,1,1,108,108,108,108,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18003,1,2,108,108,108,108,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18004,1,1,45,45,45,45,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18005,1,1,61,61,60,60,0,0,0,0,0,0,True,0.9836065573770492,True,True,False,False,True
18006,1,1,60,60,60,60,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18007,1,1,60,60,60,60,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18008,1,1,60,60,60,60,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18009,1,1,21,21,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18010,1,1,45,45,44,44,0,0,0,0,0,0,True,0.9777777777777777,True,True,False,False,True
18011,1,1,205,205,191,191,0,0,0,0,0,0,True,0.9317073170731708,True,True,False,False,True
18012,1,1,100,100,96,96,0,0,0,0,0,0,True,0.96,True,True,False,False,True
18013,1,1,138,138,138,138,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18014,1,1,15,15,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18015,1,1,66,66,65,65,0,0,0,0,0,0,True,0.9848484848484849,True,True,False,False,True
18016,1,1,96,96,96,96,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18017,1,1,83,83,83,83,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18018,1,1,94,94,94,94,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18019,1,1,29,29,26,26,0,0,0,0,0,0,False,0.896551724137931,True,False,False,False,False
18022,1,1,22,22,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18023,1,1,18,18,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18027,1,1,145,145,145,145,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18027,2,1,17,17,17,17,0,0,0,0,0,0,False,1.0,False,False,False,False,False
18028,1,1,145,145,145,145,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18032,1,1,91,91,91,91,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18037,1,1,138,138,137,137,0,0,0,0,0,0,True,0.9927536231884058,True,True,False,False,True
18039,1,1,150,150,150,150,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18041,1,1,91,91,90,90,0,0,0,0,0,0,True,0.989010989010989,True,True,False,False,True
18042,1,1,71,71,71,71,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18042,2,1,27,27,25,25,0,0,0,0,0,0,False,0.9259259259259259,False,False,False,False,False
18043,1,1,36,36,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18044,1,1,206,206,205,205,0,0,0,0,0,0,True,0.9951456310679612,True,True,False,False,True
18045,1,1,140,140,138,138,0,0,0,0,0,0,True,0.9857142857142858,True,True,False,False,True
18046,1,1,101,101,101,101,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18047,1,1,126,126,126,126,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18048,1,1,65,65,65,65,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18049,1,1,91,91,89,89,0,0,0,0,0,0,True,0.978021978021978,True,True,False,False,True
18051,1,1,54,54,54,54,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18053,1,1,115,115,115,115,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18080,1,1,42,42,42,42,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18081,1,1,107,107,107,107,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18081,1,2,20,20,20,20,0,0,0,0,0,0,False,1.0,False,False,False,False,False
18082,1,1,78,78,78,78,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18083,1,1,13,13,13,0,13,13,13,0,0,0,False,0.0,True,False,False,False,False
18084,1,1,67,67,67,67,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18085,1,1,21,21,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18086,1,1,95,95,95,95,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18087,1,1,86,86,86,86,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18088,1,1,91,91,91,91,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18089,1,1,91,91,91,91,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18090,1,1,65,65,65,65,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18091,1,1,64,64,64,64,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18092,1,1,138,138,138,138,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18093,1,1,124,124,124,124,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18094,1,1,108,107,104,103,0,0,0,0,0,0,True,0.9537037037037037,True,True,False,False,True
18095,1,1,101,101,101,101,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18096,1,1,125,125,125,125,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18097,1,1,143,143,143,143,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18098,1,1,96,96,95,95,0,0,0,0,0,0,True,0.9895833333333334,True,True,False,False,True
18099,1,1,159,159,159,159,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18102,1,1,12,12,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18107,1,1,94,94,94,94,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18108,1,1,88,0,88,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18110,1,1,40,40,40,40,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18111,2,1,56,56,56,56,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18111,1,1,53,53,53,53,0,0,0,0,0,0,True,1.0,False,True,False,False,True
18112,1,1,144,144,144,144,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18113,1,1,105,105,105,105,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18114,1,1,22,22,21,21,0,0,0,0,0,0,False,0.9545454545454546,True,False,False,False,False
18115,1,1,72,72,72,72,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18118,1,1,101,100,101,100,0,0,0,0,0,0,True,0.9900990099009901,True,True,False,False,True
18119,1,1,60,60,60,60,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18121,1,1,64,64,62,62,0,0,0,0,0,0,True,0.96875,True,True,False,False,True
18121,1,2,61,61,61,61,0,0,0,0,0,0,True,1.0,False,True,False,False,True
18125,1,1,116,116,116,116,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18126,1,1,73,73,73,73,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18127,1,1,17,0,17,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18128,1,1,17,0,17,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18130,1,1,100,100,100,100,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18132,1,1,69,69,69,69,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18134,1,1,72,72,71,71,0,0,0,0,0,0,True,0.9861111111111112,True,True,False,False,True
18135,1,1,160,160,160,160,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18141,1,1,38,38,38,38,0,0,0,0,0,0,False,1.0,True,False,False,False,False
18142,1,1,96,96,96,96,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18145,1,1,74,74,74,74,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18146,1,1,41,41,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18151,1,1,152,152,152,152,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18152,1,1,122,121,121,120,0,0,0,0,0,0,True,0.9836065573770492,True,True,False,False,True
18153,1,1,59,59,59,59,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18156,1,1,86,86,86,86,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18158,1,1,65,65,65,65,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18159,1,1,21,21,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18160,1,1,29,29,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18161,1,1,95,95,95,95,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18162,1,1,10,10,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18163,1,1,10,10,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18164,1,1,10,10,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18165,1,1,58,58,58,58,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18165,2,1,56,56,56,56,0,0,0,0,0,0,True,1.0,False,True,False,False,True
18165,3,1,34,34,34,34,0,0,0,0,0,0,False,1.0,False,False,False,False,False
18166,1,1,128,128,128,128,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18167,1,1,165,165,165,165,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18169,2,1,96,96,96,96,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18169,2,2,96,96,96,96,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18169,1,2,32,32,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
18170,1,1,295,0,295,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18171,1,1,57,57,57,57,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18178,1,1,128,128,128,128,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18179,1,1,107,107,107,107,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18180,1,1,170,170,170,170,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18181,1,1,64,64,64,64,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18182,1,1,107,106,107,106,0,0,0,0,0,0,True,0.9906542056074766,True,True,False,False,True
18182,2,1,1,1,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
18183,1,1,107,106,106,105,0,0,0,0,0,0,True,0.9813084112149533,True,True,False,False,True
18184,1,1,11,0,11,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18186,1,1,55,55,55,55,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18187,1,1,69,69,69,69,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18190,1,1,67,67,67,67,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18191,1,1,38,37,38,37,0,0,0,0,0,0,False,0.9736842105263158,True,False,False,False,False
18192,1,1,39,39,39,39,0,0,0,0,0,0,False,1.0,True,False,False,False,False
18193,1,1,56,56,56,56,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18193,1,2,56,56,56,56,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18193,1,3,53,53,53,53,0,0,0,0,0,0,True,1.0,False,True,False,False,True
18194,1,1,68,68,68,68,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18195,1,1,32,31,32,31,0,0,0,0,0,0,False,0.96875,True,False,False,False,False
18200,1,1,102,102,102,102,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18201,1,1,101,101,101,101,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18203,1,1,23,23,23,23,0,0,0,0,0,0,False,1.0,True,False,False,False,False
18205,1,1,77,0,77,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
18206,1,1,23,23,23,23,0,0,0,0,0,0,False,1.0,True,False,False,False,False
18210,1,1,85,85,78,78,0,0,0,0,0,0,True,0.9176470588235294,True,True,False,False,True
18211,1,1,157,157,157,157,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18214,1,1,54,54,54,54,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18215,1,1,166,166,166,166,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18216,1,1,75,75,75,75,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18217,1,1,71,71,71,71,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18218,1,1,94,94,94,94,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18219,1,1,96,96,96,96,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18220,1,1,96,96,96,96,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18221,1,1,107,107,107,107,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18222,1,1,103,103,103,103,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18223,1,1,101,101,101,101,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18224,1,1,62,62,62,62,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18225,1,1,62,62,62,62,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18226,1,1,62,62,62,62,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18227,1,1,62,62,62,62,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18228,1,1,159,159,159,159,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18229,1,1,114,114,114,114,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18229,2,1,39,39,39,39,0,0,0,0,0,0,False,1.0,False,False,False,False,False
18230,1,1,87,87,87,87,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18231,1,1,83,83,83,83,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18234,2,1,108,108,108,108,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18237,1,1,55,55,55,55,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18238,1,1,160,160,160,160,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18238,2,1,9,9,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
18242,1,1,93,93,93,93,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18244,1,1,72,72,72,72,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18244,2,1,30,30,30,30,0,0,0,0,0,0,False,1.0,False,False,False,False,False
18250,1,1,161,161,161,161,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18255,1,1,75,75,74,74,0,0,0,0,0,0,True,0.9866666666666667,True,True,False,False,True
18256,1,1,50,50,50,50,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18261,1,1,125,125,125,125,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18262,1,1,125,125,125,125,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18263,1,1,91,91,91,91,0,0,0,0,0,0,True,1.0,True,True,False,False,True
18269,1,1,91,91,90,90,0,0,0,0,0,0,True,0.989010989010989,True,True,False,False,True
