request_rank,bmrb_id,n_candidate_pdb_ids,candidate_pdb_ids,n_entity_shift_list_groups,n_entities,n_shift_list_keys,maximum_strict_hn_pairs,total_strict_hn_pairs_across_groups,n_groups_meeting_minimum_40,total_conflicting_residue_keys,total_multiple_h_alias_keys,n_groups_tied_for_maximum,has_group_meeting_minimum_40,multiple_groups_meeting_minimum_40,unique_best_group,maximum_pair_count_bin,has_any_retained_h_or_n,shift_screen_eligible,shift_screen_status,final_entity_selected,final_shift_list_selected,requires_entity_chain_alignment,reference_correction_applied,hierarchical_b_j_used
2105,11322,1,2CU7,1,1,1,70,70,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2106,11323,1,2D8Q,1,1,1,57,57,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2107,11324,1,2D8R,1,1,1,75,75,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2108,11325,1,2D8S,1,1,1,64,64,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2109,11326,1,2D8T,1,1,1,52,52,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
211,4960,1,1FI3,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2110,11327,1,2D8U,1,1,1,51,51,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2111,11328,1,2D8V,1,1,1,47,47,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2112,11329,1,2DAT,1,1,1,102,102,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
2113,11330,1,2DB9,1,1,1,127,127,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
2114,11331,1,2DJA,1,1,1,71,71,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2115,11332,1,2DJB,1,1,1,61,61,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2116,11333,1,2DKT,1,1,1,123,123,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
2117,11334,1,2DME,1,1,1,101,101,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
2118,11335,1,2EA5,1,1,1,54,54,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2119,11336,1,2EA6,1,1,1,57,57,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
212,4966,1,1I02,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2120,11337,1,2EBK,1,1,1,113,113,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
2121,11338,1,2EBM,1,1,1,117,117,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
2122,11339,1,2ECG,1,1,1,66,66,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2123,11340,1,2ECI,1,1,1,74,74,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2124,11341,1,2ECJ,1,1,1,48,48,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2125,11342,1,2ECL,1,1,1,74,74,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2126,11343,1,2ECM,1,1,1,46,46,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2127,11344,1,2ECN,1,1,1,55,55,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2128,11345,1,2ELJ,1,1,1,75,75,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2129,11346,1,2RPJ,1,1,1,38,38,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
213,4972,1,1K1C,1,1,1,83,83,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2130,11347,1,2YQL,1,1,1,46,46,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2131,11348,1,2E63,1,1,1,154,154,1,0,0,1,True,False,True,150-199,True,True,eligible_for_structure_screen,False,False,True,False,False
2132,11349,1,1X4K,1,1,1,58,58,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2133,11350,1,1X4L,1,1,1,61,61,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2134,11351,1,2YUE,1,1,1,153,153,1,0,0,1,True,False,True,150-199,True,True,eligible_for_structure_screen,False,False,True,False,False
2135,11352,1,1WES,1,1,1,59,59,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2136,11353,1,1X4I,1,1,1,57,57,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2137,11354,1,1WEN,1,1,1,59,59,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2138,11355,1,2DK4,1,1,1,61,61,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2139,11356,1,1UJY,1,1,1,65,65,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
214,4977,1,1N89,1,1,1,61,61,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2140,11357,1,2DK7,1,1,1,55,55,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2141,11358,1,2E61,1,1,1,56,56,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2142,11359,1,2E61,1,1,1,57,57,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2143,11360,1,2E61,1,1,1,57,57,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2144,11361,1,2E61,1,1,1,57,57,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2145,11362,1,2E61,1,1,1,55,55,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2146,11363,1,1X4S,1,1,1,43,43,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2147,11364,1,2DT6,1,1,1,56,56,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2148,11365,1,2DT7,2,2,1,75,108,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2149,11366,1,2FHO,2,2,1,75,100,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
215,4979,1,1HA8,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2150,11367,1,2FHO,1,1,1,37,37,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2151,11368,1,2YSO,1,1,1,36,36,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2152,11369,1,2YSP,1,1,1,35,35,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2153,11370,1,2RNE,1,1,1,82,82,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2154,11371,1,2RNE,1,1,1,93,93,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2155,11372,1,2RNE,1,1,1,95,95,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2156,11373,1,2RNE,1,1,1,95,95,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2157,11374,1,2RNE,1,1,1,96,96,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2158,11375,1,2RNE,1,1,1,100,100,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
2159,11376,1,2RNE,1,1,1,100,100,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
216,4980,1,1QWQ,1,1,1,117,117,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
2160,11377,1,2EPP,1,1,1,49,49,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2161,11378,1,2EPQ,1,1,1,33,33,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2162,11379,1,2EPR,1,1,1,28,28,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2163,11380,1,2EPS,1,1,1,39,39,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2164,11417,1,2DMX,1,1,1,80,80,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2165,11419,1,2RRH,1,1,1,27,27,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2166,11420,1,2RRI,1,1,1,27,27,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2167,11422,1,2RRK,1,1,1,129,129,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
2168,11423,1,2RRL,1,1,1,146,146,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
2169,11424,1,2RRM,1,1,1,86,86,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
217,4984,1,1KOS,1,1,1,146,146,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
2170,11426,1,2RRN,1,1,1,86,86,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2171,11437,1,2RRQ,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
2172,11438,1,2RRR,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
2173,11439,1,2RRS,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
2174,11440,1,2RRT,1,1,1,65,65,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2175,11443,1,2RRU,1,1,1,50,50,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2176,11450,1,2RS2,1,1,1,80,80,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2177,11451,1,2RS4,1,1,1,158,158,1,0,0,1,True,False,True,150-199,True,True,eligible_for_structure_screen,False,False,True,False,False
2178,11452,1,2LIY,1,1,1,41,41,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2179,11456,1,2RS6,1,1,1,87,87,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
218,4986,1,9PGN,1,1,1,335,335,1,0,0,1,True,False,True,300+,True,True,eligible_for_structure_screen,False,False,True,False,False
2180,11457,1,2RS7,1,1,1,106,106,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
2181,11458,1,2RS8,1,1,1,71,71,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2182,11463,1,2RS9,2,2,1,111,111,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
2183,11468,1,2RSC,1,1,1,117,117,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
2184,11469,1,2RSD,1,1,1,61,61,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2185,11471,1,2RSE,2,2,1,97,183,2,0,0,1,True,True,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2186,11472,1,2RSF,1,1,1,95,95,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2187,11473,1,2RSG,1,1,1,84,84,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2188,11474,1,2RUT,1,1,1,29,29,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2189,11475,1,2RUU,1,1,1,24,24,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
219,4988,1,1I25,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2190,11476,1,2RUW,1,1,1,28,28,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2191,11477,1,2RUX,1,1,1,28,28,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2192,11478,1,2RUY,1,1,1,25,25,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2193,11479,1,2RUZ,1,1,1,29,29,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2194,11480,1,2RV0,1,1,1,27,27,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2195,11481,1,2RV1,1,1,1,27,27,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2196,11482,1,2RV2,1,1,1,26,26,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2197,11483,1,2RV3,1,1,1,24,24,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2198,11484,1,2RV4,1,1,1,28,28,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2199,11485,1,2RV5,1,1,1,28,28,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
22,4211,1,1BBG,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
220,4989,1,1HY8,1,1,1,79,79,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2200,11486,1,2RUV,1,1,1,28,28,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2201,11487,1,2RV7,1,1,1,77,77,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2202,11488,1,2RV6,1,1,1,81,81,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2203,11489,1,2RU7,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
2204,11491,1,2RSM,1,1,1,92,92,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2205,11496,1,2RSN,2,2,2,71,71,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2206,11497,1,2RSO,1,1,1,84,84,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2207,11502,1,2RSQ,1,1,1,84,84,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2208,11504,1,2RT5,2,2,1,153,157,1,0,0,1,True,False,True,150-199,True,True,eligible_for_structure_screen,False,False,True,False,False
2209,11505,1,2RSU,1,1,1,71,71,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
221,4991,1,1ILO,1,1,1,73,73,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2210,11506,1,2RSV,1,1,1,343,343,1,0,0,1,True,False,True,300+,True,True,eligible_for_structure_screen,False,False,True,False,False
2211,11507,1,2RSX,1,1,1,144,144,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
2212,11508,1,2RSY,2,2,1,92,126,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2213,11523,1,2RT3,1,1,1,92,92,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2214,11524,1,2RT4,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2215,11525,1,2RT6,1,1,1,93,93,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2216,11528,1,2RT8,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
2217,11529,1,2RT9,1,1,1,47,47,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
2218,11530,1,2RTS,1,1,1,65,65,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2219,11531,1,2RTT,1,1,1,99,99,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
222,4993,1,1IH9,1,1,1,12,12,0,0,0,1,False,False,True,10-19,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2220,11532,1,2RTU,1,1,1,79,79,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2221,11534,1,2RTX,1,1,1,112,112,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
2222,11535,1,2RTY,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2223,11536,1,2RTZ,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2224,11537,1,2RU0,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2225,11538,1,2MDB,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2226,11539,1,2RTV,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
2227,11540,1,2RU1,1,1,1,62,62,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2228,11541,1,2RU3,1,1,1,89,89,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2229,11543,1,2RU2,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
223,4994,1,1IH0,1,1,1,70,70,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2230,11544,1,2RU4,2,2,2,81,157,2,0,0,1,True,True,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2231,11546,1,2RVK,1,1,1,138,138,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
2232,11547,1,2RU6,1,1,1,71,71,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2233,11548,1,2RU5,1,1,1,64,64,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
2234,11549,1,2RU8,1,1,1,84,84,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
2235,11551,1,2MJQ,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
